X,Y,osm_id,code,fclass,name,Diff,icon_url
-4.0546987,5.3549795,"5924196165","3100",christian,,Eglise,./0.png
-4.0551688,5.3545041,"5924196168","3100",christian,Église Evangelique Ressurection,Eglise,./0.png
-4.057171,5.3532369,"5924196186","3100",christian,Église Évangelique,Eglise,./0.png
-4.0606727,5.3495156,"5924196197","3300",muslim,Mosquée Abou Bark Siddik,Mosquee,./1.png
-4.0690016,5.3476896,"5924328341","3100",christian,Eglise nouvelle Alliance Wassakara,Eglise,./0.png
-4.0693476,5.3418745,"5924339501","3103",christian_evangelical,Ministère Des Participants du Royaume Du Christ,Eglise,./0.png
-4.076206,5.3559195,"5924348088","3300",muslim,,Mosquee,./1.png
-4.0791779,5.3610889,"5924348114","3100",christian,,Eglise,./0.png
-4.0749272,5.3523957,"5924368028","3300",muslim,Mosquée Abou Haraira,Mosquee,./1.png
-4.0068072,5.3664542,"5924383795","3100",christian,Eglise MIDES,Eglise,./0.png
-4.006133,5.365614,"5924383844","3100",christian,Juvenant church,Eglise,./0.png
-4.0062299,5.3657134,"5924383851","3100",christian,Ministère de la foi de jesus,Eglise,./0.png
-4.0061326,5.3678798,"5924383903","3100",christian,Eglise evangelique du reveil international,Eglise,./0.png
-4.0002157,5.3625797,"5924384089","3100",christian,Eglise primitive dans le monde,Eglise,./0.png
-4.072864,5.3468217,"5924386279","3300",muslim,Mosquée Kenya,Mosquee,./1.png
-4.0561592,5.3515999,"5924391641","3100",christian,Église Évangélique Philadelphie,Eglise,./0.png
-4.056933,5.3511439,"5924391647","3100",christian,Église Évangélique Le Mont Sinai,Eglise,./0.png
-4.0563302,5.3500897,"5924391654","3100",christian,Église Évangélique de la vie chrétienne,Eglise,./0.png
-4.0532171,5.3509343,"5924391662","3103",christian_evangelical,Eglise Baptiste,Eglise,./0.png
-4.0553619,5.350003,"5924391666","3100",christian,Église Évangelique la Chapelle glorieuse Emassus,Eglise,./0.png
-4.0560579,5.3523223,"5924391668","3100",christian,Église Évangelique le Trône International,Eglise,./0.png
-4.0565622,5.3522368,"5924391669","3100",christian,Mission Internationale de guerison et de délivrance,Eglise,./0.png
-4.0532604,5.3527202,"5924421992","3100",christian,Église Evangélique Answer Chapel,Eglise,./0.png
-4.0528044,5.3523463,"5924421993","3100",christian,Église Christianiste Celeste,Eglise,./0.png
-4.052673,5.3519965,"5924421994","3100",christian,Église Le Jourdain,Eglise,./0.png
-4.060666,5.3492405,"5924422000","3300",muslim,Mosquée Abou Barkrine Asudik,Mosquee,./1.png
-4.0654725,5.3563114,"5924436012","3300",muslim,,Mosquee,./1.png
-4.0070104,5.3672076,"5924445747","3300",muslim,,Mosquee,./1.png
-4.0120087,5.3658824,"5924446615","3100",christian,Mission Assenbléé de l'eglise glorieuse,Eglise,./0.png
-4.067688,5.3419993,"5924466570","3107",christian_protestant,Mission Protestante Internationale,Eglise,./0.png
-4.0617362,5.3487331,"5924489046","3100",christian,Chapelle Notre Dame de Toute Grace,Eglise,./0.png
-4.0681936,5.3482818,"5924490763","3100",christian,Eglise de Pentecôte Internationale de Côte d'Ivoire,Eglise,./0.png
-4.0776591,5.3483192,"5924509882","3100",christian,,Eglise,./0.png
-4.0778066,5.3490482,"5924510392","3100",christian,Eglise,Eglise,./0.png
-4.0789784,5.3494625,"5924510404","3100",christian,,Eglise,./0.png
-4.0761785,5.3483145,"5924510458","3100",christian,,Eglise,./0.png
-4.0763046,5.349129,"5924510466","3300",muslim,,Mosquee,./1.png
-4.0785858,5.3497719,"5924510483","3100",christian,Eglise Christianiste Celeste,Eglise,./0.png
-4.0741796,5.3467863,"5924535292","3100",christian,,Eglise,./0.png
-4.0669101,5.350983,"5924549791","3300",muslim,,Mosquee,./1.png
-4.0626642,5.3541316,"5924563432","3300",muslim,,Mosquee,./1.png
-4.0653048,5.3560303,"5924567990","3300",muslim,,Mosquee,./1.png
-4.0763797,5.3517114,"5924572518","3300",muslim,,Mosquee,./1.png
-4.0774492,5.3502546,"5924572544","3100",christian,Eglise Pentecôte,Eglise,./0.png
-4.0771213,5.3501492,"5924572545","3300",muslim,,Mosquee,./1.png
-4.0756052,5.3489748,"5924572555","3100",christian,,Eglise,./0.png
-4.0568626,5.3470066,"5924590075","3100",christian,Missions Evangelique,Eglise,./0.png
-4.080977,5.3563341,"5924593297","3100",christian,,Eglise,./0.png
-4.0591961,5.3443841,"5924606200","3100",christian,Eglise Jésus For Life,Eglise,./0.png
-4.0000319,5.3709021,"5924692512","3100",christian,Eglise evangelique de reveil internationall,Eglise,./0.png
-4.0109127,5.3681124,"5924692791","3100",christian,Eglise christine church international,Eglise,./0.png
-4.0590405,5.3416682,"5924958435","3100",christian,Eglise Presbyterienne de Côte d'Ivoire,Eglise,./0.png
-4.0845524,5.3406734,"5926441649","3100",christian,,Eglise,./0.png
-4.0807074,5.340166,"5926441667","3103",christian_evangelical,Eglise Evangelique,Eglise,./0.png
-4.0831972,5.3606562,"5926480171","3100",christian,Eglise NSE,Eglise,./0.png
-4.08471,5.3563394,"5926480416","3300",muslim,,Mosquee,./1.png
-4.0807752,5.3535861,"5926480459","3300",muslim,,Mosquee,./1.png
-4.0823704,5.3530907,"5926480464","3100",christian,Eglise MIPEC-NA,Eglise,./0.png
-4.0807262,5.3529579,"5926480477","3100",christian,Eglise La Paroisse Prophétique,Eglise,./0.png
-4.057619,5.3511366,"5926557572","3100",christian,,Eglise,./0.png
-4.0840642,5.3396332,"5926566259","3300",muslim,Mosquée Darou-Salam,Mosquee,./1.png
-4.0109579,5.3704188,"5926609314","3100",christian,Eglise APEC,Eglise,./0.png
-4.0092078,5.3691476,"5926609381","3100",christian,Minitère international des élus,Eglise,./0.png
-4.0097273,5.3664627,"5926611195","3100",christian,Eglise evangelique de DIEU,Eglise,./0.png
-4.0103065,5.3689197,"5926611265","3100",christian,Eglise: Centre international d'alliance et d'adoration,Eglise,./0.png
-4.0012483,5.3693306,"5926611325","3300",muslim,,Mosquee,./1.png
-4.0024721,5.3685435,"5926611637","3100",christian,Eglose evangelique missionnaire de christ,Eglise,./0.png
-4.0552855,5.3522048,"5926789426","3300",muslim,,Mosquee,./1.png
-4.0828921,5.336311,"5926972397","3103",christian_evangelical,Eglise Evangelique Medes,Eglise,./0.png
-4.0828411,5.3370294,"5926972402","3103",christian_evangelical,Eglise Des Dons et Miracles,Eglise,./0.png
-4.0691109,5.3589291,"5927057167","3300",muslim,,Mosquee,./1.png
-4.064991,5.3505971,"5927073975","3103",christian_evangelical,Mission Internationale de Delivrance d'intercession et de Restauration,Eglise,./0.png
-4.0638517,5.34804,"5927103173","3100",christian,Eglise Chretienne Pain de Vie Internationale,Eglise,./0.png
-4.0665065,5.3492378,"5927103592","3300",muslim,,Mosquee,./1.png
-4.0710743,5.3594332,"5927110660","3100",christian,Eglise,Eglise,./0.png
-4.0800919,5.3477737,"5927112811","3100",christian,Eglise Evangelique,Eglise,./0.png
-4.0843298,5.3444002,"5927112829","3100",christian,,Eglise,./0.png
-4.0843204,5.3419499,"5927112840","3103",christian_evangelical,Eglise Evangelique la Mission,Eglise,./0.png
-4.0709643,5.3522382,"5927135301","3300",muslim,,Mosquee,./1.png
-4.0705352,5.3525873,"5927146741","3103",christian_evangelical,Mission Evangelique la Pierre Vivante,Eglise,./0.png
-4.0706733,5.3518817,"5927146747","3300",muslim,,Mosquee,./1.png
-4.0700923,5.3515659,"5927188764","3100",christian,Eglise Evangelique du Plein Salut,Eglise,./0.png
-4.0765607,5.3467315,"5927194839","3100",christian,,Eglise,./0.png
-4.0771213,5.3461267,"5927194846","3100",christian,Eglise Evangelique,Eglise,./0.png
-4.0756769,5.3460546,"5927194856","3100",christian,Mission International Des Eglises Miracle,Eglise,./0.png
-4.0752585,5.3466915,"5927194859","3100",christian,,Eglise,./0.png
-4.074771,5.3458012,"5927194871","3100",christian,Eglise De La Saveur Du Christ,Eglise,./0.png
-4.0750185,5.3432919,"5927195095","3100",christian,Eglise Province Ecclésiastique d'Abidjan,Eglise,./0.png
-4.0751559,5.3432892,"5927195096","3100",christian,,Eglise,./0.png
-4.0750473,5.345226,"5927195162","3103",christian_evangelical,Eglise Evangelique,Eglise,./0.png
-4.0770972,5.3471054,"5927195182","3100",christian,Eglise Evangelique MIADI,Eglise,./0.png
-4.0782438,5.3467142,"5927195204","3100",christian,Eglise Nouvelle Du Christ,Eglise,./0.png
-4.0776785,5.3434288,"5927195233","3300",muslim,Mosquée Bamba,Mosquee,./1.png
-4.077411,5.3433767,"5927195234","3100",christian,,Eglise,./0.png
-4.0780621,5.3471875,"5927195246","3100",christian,Eglise MDVJC,Eglise,./0.png
-4.0790559,5.3472556,"5927195254","3300",muslim,,Mosquee,./1.png
-4.0790498,5.3427938,"5927195276","3100",christian,Eglise Evangelique Assemblée De Dieu,Eglise,./0.png
-4.0800007,5.343175,"5927195499","3105",christian_methodist,Eglise Temple Canaan,Eglise,./0.png
-4.0739489,5.3531074,"5927205107","3100",christian,Eglise Universelle,Eglise,./0.png
-4.0798612,5.3472029,"5927234802","3300",muslim,Mosquée UOSMANE,Mosquee,./1.png
-4.0731443,5.3490903,"5927249431","3100",christian,Ministère de la Montagne de Feu et de Miracles(1er Etage),Eglise,./0.png
-4.0738658,5.3580438,"5927486119","3103",christian_evangelical,Eglise Ministère de la Grâce et de la Miséricorde,Eglise,./0.png
-4.0693456,5.3526661,"5927512772","3100",christian,Eglise Evangelique la Maison des Aigles,Eglise,./0.png
-4.067633,5.3589912,"5927563680","3100",christian,Eglise Baptiste Union,Eglise,./0.png
-4.0814544,5.3467088,"5928351268","3300",muslim,,Mosquee,./1.png
-4.082294,5.3466247,"5928351270","3100",christian,Eglise,Eglise,./0.png
-4.0826413,5.3463951,"5928351273","3100",christian,Eglise,Eglise,./0.png
-4.0807772,5.3431437,"5928559723","3300",muslim,,Mosquee,./1.png
-4.0813713,5.3458156,"5928559745","3100",christian,Eglise Pathemos Dieudonné,Eglise,./0.png
-4.078154,5.3388394,"5928588324","3300",muslim,,Mosquee,./1.png
-4.07391,5.3418137,"5928588346","3100",christian,,Eglise,./0.png
-4.0743043,5.3414372,"5928588367","3100",christian,Eglise Jésus Christ des Saints des Derniers Jours,Eglise,./0.png
-4.074592,5.3384174,"5928588916","3100",christian,Eglise Mouvement Chapelle,Eglise,./0.png
-4.074527,5.3384715,"5928588917","3100",christian,Temple EEMIR,Eglise,./0.png
-4.0753303,5.3383734,"5928588923","3100",christian,Eglise Pentecôte International de CI,Eglise,./0.png
-4.0784483,5.3365547,"5928589005","3100",christian,Eglise MIGRAD,Eglise,./0.png
-4.0759908,5.3373285,"5928589034","3100",christian,Eglise La Vie Profonde,Eglise,./0.png
-4.0755254,5.3369593,"5928589057","3300",muslim,,Mosquee,./1.png
-4.0744351,5.3362376,"5928589076","3100",christian,Eglise Apostolique,Eglise,./0.png
-4.0744063,5.3362349,"5928589077","3300",muslim,,Mosquee,./1.png
-4.0738799,5.3363931,"5928589080","3100",christian,Eglise Assemblée De Dieu,Eglise,./0.png
-4.0640187,5.3518837,"5928601104","3103",christian_evangelical,Eglise de Jésus Christ,Eglise,./0.png
-4.0658681,5.3505691,"5928601136","3100",christian,Eglise Evangelique Vision de Christ,Eglise,./0.png
-4.0704627,5.3499055,"5928601273","3100",christian,Eglise Pentecote Internationale: Temple Nayoth,Eglise,./0.png
-4.070533,5.3495047,"5928601278","3300",muslim,Mosquée: Nour Adou Brahman,Mosquee,./1.png
-4.0685684,5.3455512,"5928685114","3103",christian_evangelical,Mission Evangelique De La Communication,Eglise,./0.png
-4.0690251,5.3455198,"5928685117","3103",christian_evangelical,Mission Evangelique Patamos,Eglise,./0.png
-4.0688427,5.3461093,"5928685133","3103",christian_evangelical,Foursquare,Eglise,./0.png
-4.0687394,5.3458516,"5928685134","3103",christian_evangelical,Mission Evangelique Grâce De Vie,Eglise,./0.png
-4.0715836,5.3455011,"5928685150","3103",christian_evangelical,,Eglise,./0.png
-3.99647,5.3742014,"5928711307","3100",christian,Eglise evangelique preshytienne de ci,Eglise,./0.png
-3.9965471,5.3706418,"5928711316","3100",christian,Eglise chretienne rachétée de DIEU,Eglise,./0.png
-4.0946844,5.3805476,"5928726236","3100",christian,Eglie Vase d'honneur,Eglise,./0.png
-4.0932427,5.3796651,"5928726262","3100",christian,Eglise,Eglise,./0.png
-4.0939542,5.3794688,"5928726267","3100",christian,Eglise Bethel International,Eglise,./0.png
-4.0672756,5.3531922,"5928813716","3103",christian_evangelical,Eglise UEEDO-CI,Eglise,./0.png
-4.0964019,5.3832925,"5928841953","3100",christian,Eglise Catholique Saint Francois d'Assise,Eglise,./0.png
-4.0962777,5.3816438,"5928841962","3100",christian,Eglise Internationale Evangélique Temple Bethesda,Eglise,./0.png
-4.0957157,5.3806959,"5928841971","3300",muslim,,Mosquee,./1.png
-4.0969536,5.3798821,"5928841974","3100",christian,Mission Internationale d'évangélisation et de délivrance des âmes,Eglise,./0.png
-4.0964178,5.3796511,"5928841980","3100",christian,Eglise Internationale Evangélique des ambassades de Dieu,Eglise,./0.png
-4.0685543,5.3493326,"5928909325","3300",muslim,,Mosquee,./1.png
-4.068953,5.3478261,"5928909337","3100",christian,Eglise Nouvelle Alliance,Eglise,./0.png
-4.0067093,5.3743223,"5928937359","3100",christian,Eglise minitère d'ecoute et de prière,Eglise,./0.png
-4.0690472,5.3502326,"5928951594","3300",muslim,,Mosquee,./1.png
-4.0818266,5.3409859,"5929114814","3100",christian,Eglise,Eglise,./0.png
-4.0805841,5.3423665,"5929114841","3100",christian,Eglise,Eglise,./0.png
-4.007404,5.3733676,"5929156384","3100",christian,Eglise le ministère du reveil,Eglise,./0.png
-4.0099548,5.3725932,"5929157169","3100",christian,Eglise mission parole,Eglise,./0.png
-4.009124,5.373867,"5929243576","3100",christian,Eglise Meveci,Eglise,./0.png
-4.0800315,5.3460719,"5929340957","3100",christian,Eglise,Eglise,./0.png
-4.099963,5.3837468,"5929374953","3100",christian,Eglise Méthodiste,Eglise,./0.png
-4.0970045,5.3833082,"5929374971","3100",christian,Eglise Evangélique du statut divin,Eglise,./0.png
-4.0967383,5.3827067,"5929374983","3100",christian,Eglise protestante CMA,Eglise,./0.png
-4.096794,5.3827514,"5929374984","3100",christian,Eglise Dehima de Micao,Eglise,./0.png
-4.0983973,5.3823655,"5929376009","3100",christian,Eglise Apostotique de CI,Eglise,./0.png
-4.1006564,5.3841447,"5929376038","3100",christian,Centre évangélique autel,Eglise,./0.png
-4.1018111,5.3845626,"5929376045","3300",muslim,,Mosquee,./1.png
-4.1013175,5.3826359,"5929376048","3100",christian,Eglise,Eglise,./0.png
-4.0985227,5.3818601,"5929376056","3100",christian,Eglise évangélique Jésus- Christ en action,Eglise,./0.png
-4.0985522,5.3814996,"5929376058","3100",christian,Eglise Assemblée de Dieu de Yopougon,Eglise,./0.png
-4.0965915,5.3806852,"5929376059","3300",muslim,,Mosquee,./1.png
-4.0965117,5.3809349,"5929376064","3100",christian,Eglise Internationale Foursquare CI,Eglise,./0.png
-4.0973103,5.3815584,"5929376072","3100",christian,Salon de Coiffure homme,Eglise,./0.png
-4.0977944,5.3816532,"5929376075","3100",christian,Eglise protestante bon Berger,Eglise,./0.png
-4.0982028,5.3809021,"5929376084","3100",christian,Eglise de Jésus Christ les saints,Eglise,./0.png
-4.0992851,5.3811645,"5929376299","3100",christian,Salon de Coiffure Homme,Eglise,./0.png
-4.0993005,5.3812733,"5929376300","3100",christian,Eglise MIGEC,Eglise,./0.png
-4.0995687,5.3813688,"5929376304","3300",muslim,,Mosquee,./1.png
-4.0996666,5.381059,"5929376309","3300",muslim,,Mosquee,./1.png
-4.0996894,5.381019,"5929376310","3100",christian,Eglise Universelle,Eglise,./0.png
-4.0997672,5.380772,"5929376312","3100",christian,Eglise Méthodiste,Eglise,./0.png
-4.0975812,5.3802566,"5929376325","3100",christian,Eglise Pentecôte Internationale de CI,Eglise,./0.png
-4.0983081,5.3854384,"5931019814","3100",christian,Eglise Assemblée de Dieu Annexe,Eglise,./0.png
-4.0931636,5.3899046,"5931188199","3100",christian,Eglise évangélique les Assemblées de Dieu,Eglise,./0.png
-4.0938999,5.3869632,"5931188266","3100",christian,Eglise évangélique les amis du Saint- Esprit,Eglise,./0.png
-4.0948226,5.3869792,"5931188267","3100",christian,Mission évangélisatique de délivrance pour le salut des âmes,Eglise,./0.png
-4.0945798,5.3853263,"5931188279","3100",christian,Eglise Baptiste Oeuvre et Mission,Eglise,./0.png
-4.0967511,5.3859592,"5931188281","3300",muslim,,Mosquee,./1.png
-4.0959156,5.3854037,"5931188284","3100",christian,Eglise Assemblée de Dieu de MICAO,Eglise,./0.png
-4.0024178,5.3747041,"5931196081","3300",muslim,Numa Toulahi,Mosquee,./1.png
-4.0629499,5.34289,"5931278780","3100",christian,Eglise Eden,Eglise,./0.png
-4.0595904,5.3425014,"5931278887","3100",christian,Salle de Témoin de Jéhovah,Eglise,./0.png
-4.0724201,5.3688539,"5931332617","3300",muslim,,Mosquee,./1.png
-4.0729914,5.3673478,"5931332634","3100",christian,Eglise Nazaréen,Eglise,./0.png
-4.073906,5.3661414,"5931332646","3100",christian,Eglise Apostolique du Christ,Eglise,./0.png
-4.0752066,5.3659948,"5931332680","3300",muslim,,Mosquee,./1.png
-4.0798578,5.3688619,"5931332727","3300",muslim,,Mosquee,./1.png
-4.0807349,5.3659538,"5931332767","3300",muslim,Mosquée Zawiyate Sankara Moussa,Mosquee,./1.png
-4.081091,5.3643181,"5931332779","3100",christian,Communauté Catholique Mère Maria-Rosa Mystica,Eglise,./0.png
-4.002053,5.3748784,"5931501377","3103",christian_evangelical,Eglise Chretienne Rachetée de Dieu,Eglise,./0.png
-4.0019273,5.372238,"5931554615","3100",christian,Eglise,Eglise,./0.png
-4.0041351,5.3778122,"5931559488","3100",christian,Eglise Pentécote,Eglise,./0.png
-4.0946542,5.3774433,"5931585792","3300",muslim,,Mosquee,./1.png
-4.094097,5.3773552,"5931585798","3100",christian,Eglise,Eglise,./0.png
-4.0568767,5.3457207,"5931636118","3100",christian,Église Néo Apostolique,Eglise,./0.png
-4.0021522,5.3748457,"5931639144","3100",christian,Eglise Chrétienne Rachetée de Dieu,Eglise,./0.png
-4.0054309,5.3779103,"5931646648","3100",christian,Eglise du lion de la tribu de Juda,Eglise,./0.png
-4.0061152,5.373865,"5931655190","3100",christian,La cellule resurrection et vie,Eglise,./0.png
-4.004621,5.3731132,"5931655210","3300",muslim,,Mosquee,./1.png
-4.0034055,5.3731286,"5931655224","3100",christian,MIJEM mission international Jesus en moi,Eglise,./0.png
-4.0059053,5.3731386,"5931732856","3100",christian,Temple God is God,Eglise,./0.png
-4.0058096,5.3731396,"5931732857","3100",christian,Eglise evangelique temple de l'eden,Eglise,./0.png
-4.0046058,5.3731893,"5931732868","3100",christian,Temple emmanuel,Eglise,./0.png
-4.0761383,5.3421963,"5931829440","3300",muslim,,Mosquee,./1.png
-4.0766368,5.3405085,"5931829457","3100",christian,Eglise Evangelique,Eglise,./0.png
-4.0771017,5.3405135,"5931829471","3300",muslim,,Mosquee,./1.png
-4.0777821,5.342226,"5931830815","3300",muslim,,Mosquee,./1.png
-4.0786971,5.3418638,"5931830847","3100",christian,Eglise,Eglise,./0.png
-4.0068964,5.3763257,"5931836935","3100",christian,la mission évangelique Grâce de Vie,Eglise,./0.png
-4.0786736,5.3503054,"5931896162","3100",christian,Eglise,Eglise,./0.png
-4.0036834,5.3745699,"5932898987","3100",christian,Eglise apostolique du christ international,Eglise,./0.png
-4.0837933,5.3458249,"5933850680","3103",christian_evangelical,Eglise Evangelique MEG SV,Eglise,./0.png
-4.0839154,5.3459331,"5933850681","3103",christian_evangelical,Eglise CMC,Eglise,./0.png
-4.0685329,5.3368992,"5934013385","3103",christian_evangelical,Eglise Evangelique Christ,Eglise,./0.png
-4.0976831,5.3394483,"5934038305","3100",christian,Eglise CEMO,Eglise,./0.png
-4.0952168,5.3375301,"5934038333","3100",christian,Eglise Evangélique la Saintété,Eglise,./0.png
-4.0961798,5.339493,"5934038350","3100",christian,Eglise Baptiste Missionnaire temple Bethel,Eglise,./0.png
-4.0970609,5.3388961,"5934038359","3100",christian,Mission évangélique la vision du Christ,Eglise,./0.png
-4.094891,5.3368221,"5934038763","3100",christian,Mission évangélique centre flambeaux de miracle en CI,Eglise,./0.png
-4.0949426,5.3367697,"5934038764","3100",christian,Mission prophétique aux âmes du salut,Eglise,./0.png
-4.0953342,5.3369159,"5934038765","3100",christian,Eglise des Assemblées de Dieu Yop Maroc,Eglise,./0.png
-4.0977482,5.3324206,"5934039210","3100",christian,Eglise Evangélique MEDRA,Eglise,./0.png
-4.1022335,5.3344189,"5934039216","3100",christian,Eglise la Shekina de Jésus- Christ,Eglise,./0.png
-4.1017507,5.3348529,"5934039217","3100",christian,Eglise UEESO- CI,Eglise,./0.png
-4.099967,5.3332479,"5934039225","3100",christian,Mission pour l'évangélisation et la renouvellement de l'esprit,Eglise,./0.png
-4.0959759,5.3328766,"5934039237","3100",christian,Eglise de la victoire temple Shalom,Eglise,./0.png
-4.0956098,5.3324427,"5934039238","3100",christian,Communauté Immaculé de Jésus,Eglise,./0.png
-4.0993454,5.3703754,"5934055561","3300",muslim,,Mosquee,./1.png
-4.0979554,5.3764366,"5934056234","3100",christian,Eglise Evangélique la Parole est Esprit et Vie,Eglise,./0.png
-4.0993414,5.3667149,"5934121292","3300",muslim,Mosquée de Gesco,Mosquee,./1.png
-4.0989042,5.3682831,"5934289317","3100",christian,Eglise Baptiste,Eglise,./0.png
-4.0970434,5.3725137,"5934289353","3100",christian,Eglise Parole Vivante,Eglise,./0.png
-4.1072563,5.3422654,"5934316679","3300",muslim,,Mosquee,./1.png
-4.1069917,5.3433273,"5934317188","3100",christian,,Eglise,./0.png
-4.1066779,5.3438407,"5934317189","3100",christian,,Eglise,./0.png
-4.1057204,5.3456493,"5934317202","3100",christian,Eglise Evangélique,Eglise,./0.png
-4.1047481,5.3475112,"5934317212","3103",christian_evangelical,Eglise Evangélique,Eglise,./0.png
-4.0995506,5.3439669,"5934409443","3100",christian,Eglise MEARA,Eglise,./0.png
-4.097653,5.343621,"5934409472","3100",christian,Eglise évangélique Euphrata,Eglise,./0.png
-4.0685443,5.3363063,"5934412437","3103",christian_evangelical,Eglise Béthanie Temple Peniel,Eglise,./0.png
-4.0658674,5.3388387,"5934479358","3103",christian_evangelical,mission Fontaine du Christ,Eglise,./0.png
-4.0658212,5.3378212,"5934479362","3103",christian_evangelical,,Eglise,./0.png
-4.0658078,5.3371963,"5934479365","3103",christian_evangelical,Eglise Mission Elie Internationale,Eglise,./0.png
-4.0839878,5.3405953,"5934481563","3103",christian_evangelical,Centre Evangelique Cité Salem,Eglise,./0.png
-4.0837122,5.3415894,"5934482187","3103",christian_evangelical,Mission International De la Restauration Spirituelle,Eglise,./0.png
-4.0995272,5.3494875,"5934489549","3100",christian,Eglise MOD VIE,Eglise,./0.png
-4.1025835,5.3528925,"5934490003","3100",christian,Eglise mpvac,Eglise,./0.png
-4.0956178,5.3584578,"5934490030","3100",christian,Eglise mondial evangelico,Eglise,./0.png
-4.0972647,5.356742,"5934490038","3100",christian,Eglise la maison de la benediction,Eglise,./0.png
-4.0984918,5.3573802,"5934490054","3100",christian,Eglise EEPP,Eglise,./0.png
-4.0998182,5.3579744,"5934490115","3100",christian,Centre evangeliste international,Eglise,./0.png
-4.1000971,5.3512795,"5934490272","3100",christian,Eglisela,Eglise,./0.png
-4.1021571,5.3489588,"5934490490","3100",christian,Eglisela revelation de DIEU,Eglise,./0.png
-4.1025446,5.3487331,"5934490502","3100",christian,Eglise methodiste,Eglise,./0.png
-4.1032541,5.3483913,"5934490576","3100",christian,Eglise pentecôte,Eglise,./0.png
-4.1028618,5.3516373,"5934490768","3100",christian,Eglisse MIPP,Eglise,./0.png
-4.1010218,5.3533591,"5934490827","3100",christian,Eglise MIPJ,Eglise,./0.png
-4.1009273,5.3556998,"5934491098","3100",christian,Eglise MDR,Eglise,./0.png
-4.0630293,5.3402278,"5934581743","3100",christian,Eglise Vivante,Eglise,./0.png
-4.0809676,5.3368198,"5934597819","3103",christian_evangelical,Eglise,Eglise,./0.png
-4.1000542,5.3736366,"5934609236","3100",christian,Eglise Protestante Evangelique unie de CI : EPEUCI,Eglise,./0.png
-4.1003855,5.3732107,"5934609267","3100",christian,Eglise Evangélique Rehoboth en Jesus Christ,Eglise,./0.png
-4.1012505,5.3756368,"5934609275","3100",christian,Chapelle Sainte Famille,Eglise,./0.png
-4.1008642,5.3761415,"5934609280","3300",muslim,Mosquée Daris-Salame,Mosquee,./1.png
-4.1001548,5.3742275,"5934609690","3100",christian,Ministère Prophétique de la Résurrection,Eglise,./0.png
-4.1019867,5.3684974,"5934609714","3100",christian,Eglise EGLOPA,Eglise,./0.png
-4.0624825,5.3371436,"5934640815","3100",christian,Eglise Pentecote,Eglise,./0.png
-4.0992831,5.3359224,"5934642798","3100",christian,Eglise Evangélique,Eglise,./0.png
-4.0972218,5.3397741,"5934642811","3100",christian,Eglise Pentecôte Internationale de CI,Eglise,./0.png
-4.0992261,5.3403569,"5934642831","3100",christian,Mission Internationale la délivrance et de la louange,Eglise,./0.png
-4.0999783,5.3411231,"5934642856","3100",christian,Eglise Evangélique mission des apôtres,Eglise,./0.png
-4.1001018,5.3403489,"5934642862","3100",christian,Eglise Evangélique les citoyens du Royaumes,Eglise,./0.png
-4.1000441,5.3353062,"5934643037","3100",christian,Eglise ECI,Eglise,./0.png
-4.1004968,5.3352341,"5934643038","3100",christian,Ministère de l'oeuvre de Jésus- Christ,Eglise,./0.png
-4.1010872,5.3350261,"5934643041","3100",christian,Eglise évangélique la Majestieuse,Eglise,./0.png
-4.0626853,5.3398652,"5934644093","3107",christian_protestant,Eglise Protestante Methodiste de Cote d'Ivoire,Eglise,./0.png
-4.062976,5.3376116,"5934658575","3100",christian,Eglise CEDAM,Eglise,./0.png
-4.0635839,5.339227,"5934695132","3300",muslim,El hadj Mory Doumbia,Mosquee,./1.png
-4.108986,5.3710744,"5934702049","3100",christian,Eglise Evangélique des Assemblées de Dieu de CI,Eglise,./0.png
-4.0947703,5.3671048,"5934702068","3300",muslim,,Mosquee,./1.png
-4.0938891,5.3651259,"5934702069","3100",christian,Eglise Evangélique la victoire Gesco,Eglise,./0.png
-4.0932283,5.3802496,"5934771090","3100",christian,,Eglise,./0.png
-4.0941292,5.3773291,"5934771136","3100",christian,,Eglise,./0.png
-4.101056,5.3451359,"5934880369","3100",christian,Eglise La Miséricorde,Eglise,./0.png
-4.1082101,5.370834,"5934881422","3100",christian,Eglise Evangélique,Eglise,./0.png
-4.0943491,5.3650351,"5934881450","3100",christian,Eglise Méthodique Emmanuel Gesco,Eglise,./0.png
-4.101225,5.3431296,"5934881692","3100",christian,Eglise Evangelique,Eglise,./0.png
-4.1033721,5.3428953,"5934881765","3300",muslim,Mosquée Al-Mouya Hidine,Mosquee,./1.png
-4.103306,5.3422046,"5934881767","3100",christian,Mission Evangelique la Pierre Vivante,Eglise,./0.png
-4.103808,5.3409845,"5934881778","3100",christian,Ministère Evangelique le Refuge,Eglise,./0.png
-4.1040426,5.3409134,"5934881782","3300",muslim,,Mosquee,./1.png
-4.1036832,5.3416128,"5934881792","3100",christian,,Eglise,./0.png
-4.1013524,5.3442152,"5934881801","3100",christian,,Eglise,./0.png
-4.1012518,5.3462175,"5934881821","3100",christian,Eglise Parole en Action,Eglise,./0.png
-4.1020297,5.3468424,"5934881854","3300",muslim,,Mosquee,./1.png
-4.1019351,5.3462836,"5934881858","3100",christian,Eglise du Christianisme Celeste,Eglise,./0.png
-4.102031,5.3461093,"5934881859","3100",christian,Eglise MEDN,Eglise,./0.png
