X,Y,NOM,TYPE,X_COORD,Y_COORD,Diff,icon_url
-4.01683118240819,5.44171637142597,Epp Houphouet Boigny,Primaire,387352.84769,601586.09046,Primaire,./0.png
-4.0147413999743,5.43882547235461,Collège les Cours Sociaux,Secondaire,387583.84637,601266.09153,Secondaire,./1.png
-4.00990336441487,5.44407972744902,Epp Guy Nairay,Primaire,388120.84479,601846.08849,Primaire,./0.png
-4.00553017004993,5.44123783559402,Collège Moderne Marie Blanche,Secondaire,388604.84241,601531.08926,Secondaire,./1.png
-4.01737409717525,5.43715675108486,Epp Sogefia,Primaire,387291.84737,601082.09264,Primaire,./0.png
-4.02019100342024,5.4376947001444,Epp Municipalité,Primaire,386979.84874,601142.09275,Primaire,./0.png
-4.01810908128415,5.43410733070966,Collège Moderne Koffi Gadeau,Secondaire,387209.84732,600745.09415,Secondaire,./1.png
-4.01575914511202,5.43214850967761,Epp Habitat,Primaire,387469.84599,600528.09476,Primaire,./0.png
-4.0191143405986,5.43076801332927,Collège Moderne Etienne,Secondaire,387097.84737,600376.09582,Secondaire,./1.png
-4.0128552564907,5.42814642027826,Lycée Moderne Abobo,Secondaire,387790.84415,600085.09624,Secondaire,./1.png
-4.01066380503287,5.42919931506283,Epp Agbékoi,Primaire,388033.84328,600201.09548,Primaire,./0.png
-4.00722920570457,5.43169244365724,Epp Plaque,Primaire,388414.84201,600476.09390,Primaire,./0.png
-4.00956037498043,5.43323526134745,Epv les Anges Noirs,Primaire,388156.84327,600647.09347,Primaire,./0.png
-4.01198255580122,5.4243941779913,GC 112 HA,Primaire,387886.84328,599670.09787,Primaire,./0.png
-4.01140812916686,5.42089469587236,Epv Assemblee de Dieu,Primaire,387949.84258,599283.09941,Primaire,./0.png
-4.00784710033392,5.41787053103453,Epp Bad Kennedy,Primaire,388343.84057,598948.10036,Primaire,./0.png
-4.00542794915459,5.42312070156883,Epp Kennedy,Primaire,388612.84011,599528.09763,Primaire,./0.png
-3.99452281392254,5.41616493192418,Epp Abobo Baoulé,Primaire,389819.83424,598757.09949,Primaire,./0.png
-3.99294288608536,5.41586903345796,Ecole Primaire Catholique,Primaire,389994.83348,598724.09943,Primaire,./0.png
-3.99761032190916,5.41115791081998,Epp Abobo-te 2,Primaire,389476.83504,598204.10218,Primaire,./0.png
-4.00254599195182,5.41044425586139,Epp Abobo-te 1,Primaire,388929.83721,598126.10312,Primaire,./0.png
-4.00317720116747,5.40461816926969,Epp Abobo Annexe 1,Primaire,388858.83677,597482.10588,Primaire,./0.png
-3.99902294983879,5.40299689714045,GS Adama Sanogo,Secondaire,389318.83467,597302.10610,Secondaire,./1.png
-4.00292125480022,5.40264676019381,Epp Plateau Dokui,Primaire,388886.83641,597264.10675,Primaire,./0.png
-4.01246171907301,5.41403677234732,Epp Houantouo,Primaire,387831.84220,598525.10271,Primaire,./0.png
-4.01745045075644,5.41268070734147,Epp Banco 1,Primaire,387278.84432,598376.10396,Primaire,./0.png
-4.02003206765953,5.4129115417788,Collège Tazief,Secondaire,386992.84553,598402.10418,Secondaire,./1.png
-4.01746766906708,5.41758309907063,IFPT,Professionnelle,387277.84495,598918.10170,Secondaire,./1.png
-4.0180120340678,5.41928265482226,Lycée Moderne St. Joseph,Secondaire,387217.84541,599106.10099,Secondaire,./1.png
-4.02214623872901,5.41425569338899,Epp N'sinmon,Primaire,386758.84667,598551.10383,Primaire,./0.png
-4.02944941649923,5.41527446886077,Epp Atchro,Primaire,385949.85015,598665.10429,Primaire,./0.png
-4.0302538395365,5.42129708535662,Epp Sagbe 2 Municipalite,Primaire,385861.85129,599331.10162,Primaire,./0.png
-4.05722621258045,5.44985972828958,Epp Agouéto,Primaire,382878.86743,602494.09187,Primaire,./0.png
-4.05449175608843,5.45005446542296,Epc Mission Catholique,Primaire,383181.86618,602515.09142,Primaire,./0.png
-4.05449926472067,5.45435984412779,Epv Pk18 Peleton,Primaire,383181.86675,602991.08942,Primaire,./0.png
-4.04445276578376,5.43822304409542,Epp Anokoua Kouté,Primaire,384291.86000,601205.09561,Primaire,./0.png
-4.02208856514638,5.43363026847894,Epp Palmeraie,Primaire,386768.84910,600693.09487,Primaire,./0.png
-4.02969132270109,5.44084432535331,Epv Semoi,Primaire,385927.85352,601492.09250,Primaire,./0.png
-4.03084186639047,5.43805649696274,Epp Agnissankoi,Primaire,385799.85370,601184.09394,Primaire,./0.png
-4.03022313373542,5.44573676922821,Epp la Plage,Primaire,385869.85439,602033.09029,Primaire,./0.png
-4.02234706622939,5.4424125611064,Epp Gendarmerie,Primaire,386741.85033,601664.09083,Primaire,./0.png
-4.01714024452217,5.44839109612389,Epp Akeikoi,Primaire,387319.84868,602324.08739,Primaire,./0.png
-4.0116108280016,5.4558264010973,Collège Moderne le Destin,Secondaire,387933.84705,603145.08324,Secondaire,./1.png
-4.0176377361296,5.44365969659348,Epv Yao Leciercq,Primaire,387263.84831,601801.08966,Primaire,./0.png
-4.01938074999538,5.44428086053818,Epp Houphouet Boigny 4,Primaire,387070.84920,601870.08959,Primaire,./0.png
-4.01953379099053,5.43868172024316,Epv GS les Pingoins,Primaire,387052.84856,601251.09221,Primaire,./0.png
-4.01975647981175,5.44229031601398,Epv Arc-en-ciel,Primaire,387028.84912,601650.09056,Primaire,./0.png
-4.01977539918656,5.44280585141421,Epv Saint Louis Courrier,Primaire,387026.84919,601707.09032,Primaire,./0.png
-4.01870978832367,5.4424639405707,Collège Moderne Carine,Secondaire,387144.84866,601669.09035,Secondaire,./1.png
-4.01793183034524,5.44142507360676,Epv Tohouli,Primaire,387230.84817,601554.09073,Primaire,./0.png
-4.01467071347052,5.4451209503083,Epv Nid des Combes,Primaire,387592.84712,601962.08860,Primaire,./0.png
-4.01496512175619,5.44306722728949,Epv GS Marie Kore,Primaire,387559.84700,601735.08959,Primaire,./0.png
-4.01192515275324,5.43868547969605,Epv St. Rita,Primaire,387895.84505,601250.09124,Primaire,./0.png
-4.01100765859272,5.4405593461286,Epv Abraham Lincoln,Primaire,387997.84486,601457.09026,Primaire,./0.png
-4.0084021985706,5.4423455858136,Collège Moderne Koffi Gadeau,Secondaire,388286.84388,601654.08910,Secondaire,./1.png
-4.00844820061438,5.44287012314588,Epv Dyna,Primaire,388281.84397,601712.08887,Primaire,./0.png
-4.00144801719651,5.43971600505192,Epv Koutouan,Primaire,389056.84034,601362.08946,Primaire,./0.png
-4.00331468913156,5.43650133259474,Collège Moderne les Graces,Secondaire,388849.43455,601007.02868,Secondaire,./1.png
-4.00747468707814,5.43820449071974,Epv GS Ste. Lumière,Primaire,388388.84293,601196.09091,Primaire,./0.png
-4.01914475854818,5.43275787235137,Epv St Simon d'Angaman,Primaire,387094.84763,600596.09490,Primaire,./0.png
-4.01039794191375,5.4267214096446,Epv la Reussite,Primaire,388062.84285,599927.09659,Primaire,./0.png
-4.01120544342718,5.43467972108721,Epv Blé Barnabé,Primaire,387974.84421,600807.09301,Primaire,./0.png
-4.00973277933406,5.43378672264688,Epv Agaman Et Fils,Primaire,388137.84342,600708.09324,Primaire,./0.png
-4.00227563970235,5.43054460337002,Epv Plaque III,Primaire,388963.46458,600348.28131,Primaire,./0.png
-4.00409891770374,5.43265643210062,Epv la Perseverance,Primaire,388761.84069,600582.09306,Primaire,./0.png
-4.0075961763291,5.42983759071694,Epv la Paix,Primaire,388373.84194,600271.09480,Primaire,./0.png
-4.00855210230728,5.42936565270052,Epv Amani,Primaire,388267.84233,600219.09514,Primaire,./0.png
-4.00950741011108,5.42852286641983,Epv les Anges Noirs,Primaire,388161.84266,600126.09565,Primaire,./0.png
-4.00707693576178,5.42695307502909,Epv Any,Primaire,388430.84135,599952.09607,Primaire,./0.png
-4.00924135710679,5.42592737384027,Epv Andre,Primaire,388190.84221,599839.09681,Primaire,./0.png
-4.00764083239814,5.42411198060672,Epv Nohone Guede,Primaire,388367.84125,599638.09745,Primaire,./0.png
-4.0133591820827,5.42183212072871,Epv la Reussite,Primaire,387733.84359,599387.09922,Primaire,./0.png
-4.01412397341616,5.42041076508197,Epv Dialogue,Primaire,387648.84377,599230.09998,Primaire,./0.png
-4.00639623085238,5.419211615562,Epv St Simon,Primaire,388504.84007,599096.09956,Primaire,./0.png
-4.00352035455343,5.42117012723668,Epv Makan Traore,Primaire,388823.83899,599312.09830,Primaire,./0.png
-3.99956241565655,5.41825510535238,Epv Institut Froebel,Primaire,389261.83681,598989.09915,Primaire,./0.png
-3.99963651417166,5.41391333258742,Epc St Augustin,Primaire,389252.83631,598509.10116,Primaire,./0.png
-4.00512431149933,5.41414847712394,Epv les Orchidées,Primaire,388644.83885,598536.10173,Primaire,./0.png
-4.00784000327035,5.40266575577779,Ecole d'Hôtellerie,Professionnelle,388341.83866,597267.10736,Secondaire,./1.png
-4.00688106178257,5.40675572593116,Epv le Petit Champion,Primaire,388448.83874,597719.10536,Primaire,./0.png
-4.00553751482352,5.40749060521003,Epv GS Belle Etoile,Primaire,388597.83821,597800.10485,Primaire,./0.png
-4.00942367305566,5.41614029641253,Epv St. Kano,Primaire,388168.84107,598757.10136,Primaire,./0.png
-4.00882059864624,5.41167303070491,Epv la Providence,Primaire,388234.84024,598263.10334,Primaire,./0.png
-4.01146354794399,5.41622734611844,Epv Saint-Cyr,Primaire,387942.84202,598767.10157,Primaire,./0.png
-4.0143385929354,5.40838046868594,Collège Moderne Anador,Secondaire,387622.84235,597900.10555,Secondaire,./1.png
-4.01819410613381,5.41482313720828,Epv les Anges Noirs,Primaire,387196.84493,598613.10307,Primaire,./0.png
-4.02325880455555,5.42108282149878,Epv la Reussite,Primaire,386636.84805,599306.10082,Primaire,./0.png
-4.02815460372786,5.412789284114,Epv Anouanze,Primaire,386092.84924,598390.10527,Primaire,./0.png
-4.03067499941871,5.41417793873946,Epv Dialogue,Primaire,385813.85057,598544.10495,Primaire,./0.png
-4.03217328152737,5.41422965982653,Epv St Francois,Primaire,385647.85127,598550.10512,Primaire,./0.png
-4.03325359525861,5.41794531955999,Epp Sagbe 1,Primaire,385528.85224,598961.10355,Primaire,./0.png
-4.0245362168972,5.41859327665624,Epv Facisse,Primaire,386494.84832,599031.10213,Primaire,./0.png
-4.02419925554782,5.42215759072249,Epv Diemory,Primaire,386532.84862,599425.10045,Primaire,./0.png
-4.02420010881923,5.42266411127179,Epv Bocabo,Primaire,386532.84868,599481.10021,Primaire,./0.png
-4.02610310648982,5.42720149325225,Epp Vamet Victor,Primaire,386322.85013,599983.09836,Primaire,./0.png
-4.02521317493059,5.42932858468294,Epv Sandrofia,Primaire,386421.84999,600218.09726,Primaire,./0.png
-4.02716289312943,5.42945190571937,Epv Marie Kore,Primaire,386205.85091,600232.09745,Primaire,./0.png
-4.05031334326886,5.43994046156854,Epv GS Espoir,Primaire,383642.86293,601396.09558,Primaire,./0.png
-4.0492767181471,5.44070204161762,Epv St Michel Bony,Primaire,383757.86255,601480.09509,Primaire,./0.png
-4.05123046588547,5.44313173309062,Collège Coulibaly Sandeni,Secondaire,383541.86377,601749.09422,Secondaire,./1.png
-4.05256504629465,5.44243294417362,Epv Inch Alla,Primaire,383393.86430,601672.09471,Primaire,./0.png
-4.05566958333898,5.4422737543967,Epv Mixte Phare,Primaire,383049.86571,601655.09519,Primaire,./0.png
-4.05477252262018,5.44024925647239,Epv Entente Gnakpo-kone,Primaire,383148.86503,601431.09602,Primaire,./0.png
-4.05658451537884,5.43901597457048,Epv Béoumi,Primaire,382947.86571,601295.09683,Primaire,./0.png
-4.05379729646924,5.45035416397493,Epv Kopet,Primaire,383258.86590,602548.09119,Primaire,./0.png
-4.05592592766487,5.44952734648152,Epv St. Kano,Primaire,383022.86678,602457.09186,Primaire,./0.png
-4.05583499189628,5.44913857355175,Epv St. Kano,Primaire,383032.86669,602414.09203,Primaire,./0.png
-4.0555198028587,5.44954614813976,Epv St Anges,Primaire,383067.86659,602459.09179,Primaire,./0.png
-4.05830282607296,5.44615846078587,Epv GS Bethanie,Primaire,382758.86744,602085.09374,Primaire,./0.png
-4.0578250362051,5.44648491710247,Epv Feblezi,Primaire,382811.86726,602121.09352,Primaire,./0.png
-4.05544401569047,5.4474930797253,Epv St. Brice 2 Abobo,Primaire,383075.86629,602232.09274,Primaire,./0.png
-4.05321015824805,5.44490108859346,Epv Trawlin,Primaire,383322.86492,601945.09365,Primaire,./0.png
-4.05282243338242,5.44511884456286,Epv Coulibaly Sandeni,Primaire,383365.86477,601969.09350,Primaire,./0.png
-4.05206500257492,5.4455362345615,Epv Aheka,Primaire,383449.86447,602015.09321,Primaire,./0.png
-4.05199841026763,5.44876539777088,Collège Moderne Djessou,Secondaire,383457.86486,602372.09170,Secondaire,./1.png
-4.05380024379191,5.45204556319123,Epp Agoueto Annexe,Primaire,383258.86612,602735.09041,Primaire,./0.png
-4.0470913693831,5.44003651079528,Epv St. Kagly Abobo 3,Primaire,383999.86146,601406.09511,Primaire,./0.png
-4.02456485106274,5.43022514191432,Epv les Amazones,Primaire,386493.84981,600317.09676,Primaire,./0.png
-4.0212104525901,5.43206696143863,Epv Aux Petits Chamois,Primaire,386865.84850,600520.09548,Primaire,./0.png
-4.02421509996238,5.43155535446644,Epv les Amazones,Primaire,386532.84982,600464.09610,Primaire,./0.png
-4.02454912294259,5.43694562680498,Epv Abraham Ayeby,Primaire,386496.85065,601060.09365,Primaire,./0.png
-4.0266757604121,5.44026153796239,Epv les Angelos,Primaire,386261.85206,601427.09238,Primaire,./0.png
-4.02622916997391,5.43770255561601,Epv Kaunan1,Primaire,386310.85153,601144.09351,Primaire,./0.png
-4.03441440211352,5.44240103120229,Epv Konaté Freinet,Primaire,385404.85591,601665.09238,Primaire,./0.png
-4.03267029214174,5.44113771900505,Epv Agbékon,Primaire,385597.85494,601525.09274,Primaire,./0.png
-4.03395591580665,5.44346912758454,Epv Anouanze,Primaire,385455.85583,601783.09182,Primaire,./0.png
-4.03228570133652,5.44849196725813,Epv GS Legrand,Primaire,385641.85570,602338.08927,Primaire,./0.png
-4.03108087592319,5.45120753280362,Epv la Renaissance,Primaire,385775.85549,602638.08786,Primaire,./0.png
-4.0266235681926,5.44141938974833,Epv le Dialogue,Primaire,386267.85218,601555.09184,Primaire,./0.png
-4.02292978271318,5.44541452397017,Collège Moderne Ste. Foi,Secondaire,386677.85098,601996.08951,Secondaire,./1.png
-4.01963209347491,5.44882104616817,Epv Ie Pacifique,Primaire,387043.84988,602372.08751,Primaire,./0.png
-4.01605411219072,5.44658391861341,Epv les Premices,Primaire,387439.84795,602124.08810,Primaire,./0.png
-4.01453599185678,5.45090096703254,Epv Marie Kore,Primaire,387608.84779,602601.08590,Primaire,./0.png
-4.01259419488013,5.45016254027494,Epv St. Kano,Primaire,387823.84680,602519.08600,Primaire,./0.png
-4.00749812291439,5.45228763333444,Epv GS Gbinde,Primaire,388388.84470,602753.08437,Primaire,./0.png
-4.01046688294845,5.40845024277817,Epv Beugré,Primaire,388051.84059,597907.10503,Primaire,./0.png
-4.02933469536702,5.44874123157829,Epv GS Moronou,Primaire,385968.85437,602365.08878,Primaire,./0.png
-4.02567005003009,5.432976348298,Collège Iris,Secondaire,386371.91317,600621.47063,Secondaire,./1.png
-4.01728188345133,5.41189180883802,Collège St Pierre Charles,Secondaire,387297.37539,598288.85430,Secondaire,./1.png
-4.01819929570366,5.41185408918885,Epp Banco,Primaire,387195.71956,598284.85444,Primaire,./0.png
-4.0311256856186,5.41300414650324,GS St Dynan,Primaire,385763.69438,598414.41805,Primaire,./0.png
-4.0246728838634,5.41600729589008,Epv les Soeurs Unies,Primaire,386479.22305,598745.22834,Primaire,./0.png
-4.03193819042246,5.4148055491927,Epv Djagnon,Primaire,385674.00748,598613.72983,Primaire,./0.png
-4.03123950052889,5.41659143328108,Collège Moderne le Parfait,Secondaire,385751.75739,598811.04141,Secondaire,./1.png
-4.03341771544525,5.41759680670583,Epv Petit Champion,Primaire,385510.60227,598922.60373,Primaire,./0.png
-4.02966885851793,5.41845059477068,Epp Rail,Primaire,385926.13191,599016.29035,Primaire,./0.png
-4.03165049371372,5.4202861880524,GS Ste Brigitte,Primaire,385706.91430,599219.60226,Primaire,./0.png
-4.02961632352765,5.41940606445597,Epv les Bosseurs,Primaire,385932.13200,599121.91491,Primaire,./0.png
-4.02798302066681,5.41623629574437,Epv la Sagesse,Primaire,386112.50585,598771.16616,Primaire,./0.png
-4.02670603359239,5.4162921653528,Lycée René Dumond,Secondaire,386254.00527,598777.10347,Secondaire,./1.png
-4.02358436082217,5.42112919237251,Epv St Paul,Primaire,386600.78570,599311.28834,Primaire,./0.png
-4.02525885714183,5.42213544580705,Epv le Progrès,Primaire,386415.44285,599422.85059,Primaire,./0.png
-4.0252668797885,5.42822782643843,Epv  le Bonheur,Primaire,386415.69363,600096.41028,Primaire,./0.png
-4.02508599368106,5.42716929909411,Collège Ste Annick,Secondaire,386435.53716,599979.34824,Secondaire,./1.png
-4.02456707151884,5.42752915311288,Epv Ayevo,Primaire,386493.09947,600019.03551,Primaire,./0.png
-4.02567703048941,5.4272581820776,GS Epv Notre Dame Secour,Primaire,386370.06869,599989.28578,Primaire,./0.png
-4.02437211063434,5.42866011253948,Collège Notre Dame de Secours,Secondaire,386514.91202,600144.03496,Secondaire,./1.png
-4.0262718668082,5.42942854507452,Collège St Bernard,Secondaire,386304.56924,600229.34735,Secondaire,./1.png
-4.02773510254371,5.43157990562966,GS les Prémices,Primaire,386142.85144,600467.47154,Primaire,./0.png
-4.0278960391098,5.43134672259095,Epv les Betontons,Primaire,386124.97649,600441.72167,Primaire,./0.png
-4.03345695000746,5.42607813241836,Epv Bocabo,Primaire,385507.85337,599860.28732,Primaire,./0.png
-4.03485489264333,5.42665010042168,Epv D'nama,Primaire,385353.07284,599923.78723,Primaire,./0.png
-4.02002982212653,5.41847255487363,Epv St Simon,Primaire,386994.12748,599016.91412,Primaire,./0.png
-4.01979327655474,5.41633719084557,Epv Fidelité,Primaire,387019.93961,598780.79007,Primaire,./0.png
-4.019536295353,5.42321186074411,Collège Moderne Nahone Guede,Secondaire,387049.69036,599540.78687,Secondaire,./1.png
-4.01915932640576,5.42278172513166,Epv Source Pure,Primaire,387091.37763,599493.16202,Primaire,./0.png
-4.02019902736528,5.42333624406322,Collège Sainte Famille,Secondaire,386976.28443,599554.66189,Secondaire,./1.png
-4.01930143728412,5.42746625560703,Collège les Elites,Secondaire,387076.50329,600011.09737,Secondaire,./1.png
-4.01139837095024,5.41909700414846,Collège Moderne les Nouveaux Horizons,Secondaire,387950.59235,599084.35024,Secondaire,./1.png
-4.01133492862082,5.41333596381809,Collège Moderne Diderot,Secondaire,387956.56035,598447.41539,Secondaire,./1.png
-4.01099340651251,5.40723393374194,GS Nanti,Secondaire,387993.27818,597772.73065,Secondaire,./1.png
-4.00746471600379,5.4068265530089,GS Ste Jeanne,Primaire,388384.18276,597727.04290,Primaire,./0.png
-4.01020813033134,5.40888653325698,Epv Genie en Herbe,Primaire,388080.59052,597955.29229,Primaire,./0.png
-4.00578538922721,5.40404740659313,GS le Provincial,Primaire,388569.74415,597419.48146,Primaire,./0.png
-4.0046609200664,5.40080038231679,Institut Supérieur de Comptabilité Finan,Professionnelle,388693.74323,597060.29532,Secondaire,./1.png
-4.0005691911182,5.40667684122355,Epv Beugré Extention,Primaire,389148.17959,597709.22961,Primaire,./0.png
-4.00236278755932,5.40828899823994,GS Epv St Otis,Primaire,388949.74311,597887.79159,Primaire,./0.png
-4.00481877155062,5.40964905017414,Collège Iris Abidjan,Secondaire,388677.86940,598038.60377,Secondaire,./1.png
-4.0100611691046,5.41193779587648,Ecole St Simon II,Primaire,388097.43459,598292.60337,Primaire,./0.png
-4.01011719794034,5.41340978893394,Epv Beugré,Primaire,388091.49730,598455.35270,Primaire,./0.png
-4.01015468441908,5.41441486067213,GS Saint Simon,Primaire,388087.52869,598566.47724,Primaire,./0.png
-4.01250596637005,5.41740824831099,Epv Flamants Roses,Primaire,387827.56140,598897.85116,Primaire,./0.png
-4.00656232733549,5.41885405869308,GS IGD Primaire & Secondaire,Primaire,388486.37135,599056.59975,Primaire,./0.png
-4.00021582546429,5.41511311473282,Epv Bethanie,Primaire,389188.86797,598641.85068,Primaire,./0.png
-4.00016350526055,5.41588486149395,Epv des Damans,Primaire,389194.80554,598727.16282,Primaire,./0.png
-3.99129362239889,5.42961297533961,Epv Adingra,Primaire,390180.05316,600243.28038,Primaire,./0.png
-3.99399986799563,5.43063119534764,Collège Moderne Emmanuel,Secondaire,389880.39828,600356.34274,Secondaire,./1.png
-3.98913362490637,5.42853957743965,GS Kiyala,Primaire,390419.17704,600124.21811,Primaire,./0.png
-4.01122521346765,5.4226695313861,Epv St Séraphin,Primaire,387970.43647,599479.28607,Primaire,./0.png
-3.9934040092425,5.41672191121722,Ecole Maternelle,Primaire,389943.89630,598818.47409,Primaire,./0.png
-3.99644678487538,5.41556818602651,GS Clairière,Primaire,389606.55380,598691.47500,Primaire,./0.png
-3.99810392850467,5.42132719364669,GS Ste Thérèse,Primaire,389423.99277,599328.47255,Primaire,./0.png
-3.99870587172784,5.42256424994806,GS Clairière II,Primaire,389357.52445,599465.34705,Primaire,./0.png
-3.99766821100996,5.42874094298887,Lycée Steder,Secondaire,389473.61849,600148.03157,Secondaire,./1.png
-3.99909593953041,5.42565137875086,Epv Koné et Fils,Primaire,389314.86876,599806.72068,Primaire,./0.png
-4.00218506660883,5.41992015821789,Epv Lumière Universelle,Primaire,388971.55697,599173.66121,Primaire,./0.png
-4.00414129001811,5.4169913959265,IFA,Professionnelle,388754.27626,598850.22530,Secondaire,./1.png
-4.0059043377177,5.41630613294915,Epv GS Ste Famille Trinité,Primaire,388558.80823,598774.78834,Primaire,./0.png
-4.00305389492346,5.42017028657004,Collège Eulalie Bloh,Secondaire,388875.33865,599201.47370,Secondaire,./1.png
-4.00255499452163,5.42173252235076,Epv la Perseverance,Primaire,388930.90112,599374.09792,Primaire,./0.png
-4.00540366283113,5.42770490489601,Epv Nouan Guede,Primaire,388616.37192,600034.90801,Primaire,./0.png
-4.00950000341251,5.42457470351279,Collège St Eder Agbékoi,Secondaire,388161.93591,599689.59747,Secondaire,./1.png
-4.00919708903636,5.43085757907822,Epv la Paix,Primaire,388196.65531,600384.15703,Primaire,./0.png
-4.01112758474484,5.43399525282684,Collège Moderne Bahikro,Secondaire,387983.34409,600731.40582,Secondaire,./1.png
-4.00911432251863,5.43502184331337,IFEF/Institut Formation,Professionnelle,388206.59329,600844.53009,Secondaire,./1.png
-4.00736013520148,5.43563474915906,GS Afrique Edouard,Primaire,388401.06131,600911.96709,Primaire,./0.png
-4.00793239825371,5.43511370238531,Collège Moderne les AS,Secondaire,388337.56151,600854.46740,Secondaire,./1.png
-4.00845181603343,5.43504104002692,GS Farouk,Primaire,388279.99924,600846.53000,Primaire,./0.png
-4.00433248035946,5.43522710991411,GS Serge Landry,Primaire,388736.43486,600866.34190,Primaire,./0.png
-4.00478387463409,5.43188815707253,GS Gbadjé,Primaire,388685.80966,600497.28100,Primaire,./0.png
-4.00369258025144,5.43271533497475,GS Bonne Aventure,Primaire,388806.87176,600588.53048,Primaire,./0.png
-4.00943401515807,5.43882645787221,GS Michel Bony,Primaire,388171.87517,601265.21587,Primaire,./0.png
-4.01840672828335,5.43852420406835,Epv Père Louis Wach,Primaire,387177.69177,601233.46714,Primaire,./0.png
-4.01911983014544,5.43118181498139,Epv les Antilopes,Primaire,387097.31617,600421.84563,Primaire,./0.png
-4.01671384360309,5.42757802114247,Epv Konaté Freinet,Primaire,387363.22086,600022.97199,Primaire,./0.png
-4.01926506991282,5.43234838106172,Ecole St Simon Angaman,Primaire,387081.44139,600550.84511,Primaire,./0.png
-4.01917688535566,5.4332456853515,GS René Caillé,Primaire,387091.37896,600650.03218,Primaire,./0.png
-4.00810083324872,5.43938495827105,GS Epv Ste Hélène,Primaire,388319.68712,601326.71544,Primaire,./0.png
-4.00637569412336,5.44136249150585,Epv Institut Bafing,Primaire,388511.18657,601545.02681,Primaire,./0.png
-4.00965614729357,5.44315189119591,Epv Blé Barnabé,Primaire,388148.06331,601743.46389,Primaire,./0.png
-4.01089336632123,5.44390338566747,Epv Petits Anges les Guignols,Primaire,388011.12647,601826.77619,Primaire,./0.png
-4.01137061245848,5.44542837470915,Ecole Spécialisée d'Architecture,Professionnelle,387958.53314,601995.46304,Secondaire,./1.png
-4.0139519759236,5.44154710050421,Lycée Victor Loba'd,Secondaire,387671.81509,601566.84017,Secondaire,./1.png
-4.0152866992944,5.44174215085191,Epv les Génies d'Afrique,Primaire,387523.97198,601588.65275,Primaire,./0.png
-4.0174817841463,5.44233090299813,CFMG/Formation,Professionnelle,387280.87932,601654.15275,Secondaire,./1.png
-4.00893430764544,5.45596826711389,GS Epv Ste Union,Primaire,388230.40833,603160.27034,Primaire,./0.png
-4.00981404645303,5.45191064447097,Epv la Marraine,Primaire,388132.18948,602711.83484,Primaire,./0.png
-4.01638206847266,5.44872251990764,Epv St André des Prés,Primaire,387403.91087,602360.58714,Primaire,./0.png
-4.01767093498569,5.4483076639328,Collège St Koutouan,Secondaire,387261.03641,602314.96250,Secondaire,./1.png
-4.0123998290567,5.45587256059811,GS Epv Palmeraie,Primaire,387846.44117,603150.33331,Primaire,./0.png
-4.02143759862986,5.43028074731686,Epv Dialogue,Primaire,386840.34838,600322.65884,Primaire,./0.png
-4.02406127104569,5.43549924938362,Epv Avenir GS Anamacci,Primaire,386550.63150,600900.09426,Primaire,./0.png
-4.02398742589249,5.43953798123485,Epp M'Ponon,Primaire,386559.56947,601346.59237,Primaire,./0.png
-4.02257557007365,5.44661189586324,Epv Au Royaume des Petits,Primaire,386717.31972,602128.40141,Primaire,./0.png
-4.01703276779216,5.44687284013049,Collège Bonne Espérance,Secondaire,387331.47344,602156.21309,Secondaire,./1.png
-4.02204352425475,5.44438715449225,GS Epv St François Dubois,Primaire,386775.85044,601882.33988,Primaire,./0.png
-4.02786234136372,5.44324663551482,GS Dynan,Primaire,386130.94674,601757.34115,Primaire,./0.png
-4.02787310376827,5.44426983493714,GS la Lune des Etoiles,Primaire,386129.94687,601870.46567,Primaire,./0.png
-4.030451768121,5.44401386907541,Lycée Jean Lorougnon Guédé,Secondaire,385844.19803,601842.65362,Secondaire,./1.png
-4.03107833621505,5.44392291319536,Epv Eléphant,Primaire,385774.76081,601832.71624,Primaire,./0.png
-4.02998353495554,5.44250697844636,Epv St Moise,Primaire,385895.79137,601675.96676,Primaire,./0.png
-4.02527183359169,5.43650232419526,GS les Nounours,Primaire,386416.69468,601011.21895,Primaire,./0.png
-4.02831926826555,5.4380947184572,Lycée Ste Routh,Secondaire,386079.35254,601187.84360,Secondaire,./1.png
-4.03230098243402,5.44140800532835,Epv Djébi,Primaire,385638.82355,601554.90507,Primaire,./0.png
-4.03621837426074,5.43842209341014,Epv Abraham Ayéby,Primaire,385204.23123,601225.53196,Primaire,./0.png
-4.03726373718286,5.44226102824283,GS Kpépké,Primaire,385089.13845,601650.15531,Primaire,./0.png
-4.03829519933472,5.44324685339474,Lycée Municipal Abobo,Secondaire,384975.04531,601759.34248,Secondaire,./1.png
-4.03657476688591,5.44263927589067,Epv St Séphora,Primaire,385165.54443,601691.84254,Primaire,./0.png
-4.04836290480922,5.4444674646908,Epv GS Soleil,Primaire,383859.83137,601896.21822,Primaire,./0.png
-4.05378231621091,5.45567600833418,Epv GS St Barthelemy,Primaire,383261.55409,603136.46371,Primaire,./0.png
-4.06174991564638,5.44896706490397,Collège Moderne Abobo,Secondaire,382377.49440,602396.28038,Secondaire,./1.png
-4.0661778076747,5.44621354967931,Epp Agouéto Municipalité,Primaire,381886.37109,602092.71975,Primaire,./0.png
-4.06312458021394,5.44652364350409,Epv Paul Louis Courier,Primaire,382224.71347,602126.40670,Primaire,./0.png
